Date,State,Vehicle_Category,EV_Sales_Quantity
2021-01-05,Bihar,3-Wheelers,15
2021-01-05,Bihar,4-Wheelers,0
2021-01-05,Bihar,Bus,1
2021-01-05,Bihar,Others,3
2021-01-05,Chandigarh,2-Wheelers,0
2021-01-05,Chandigarh,3-Wheelers,0
2021-01-05,Chandigarh,4-Wheelers,10
2021-01-05,Chandigarh,Bus,2
2021-01-05,Chandigarh,Others,5
2021-01-05,Chhattisgarh,2-Wheelers,0
2021-01-05,Chhattisgarh,3-Wheelers,15
2021-01-05,Chhattisgarh,4-Wheelers,11
2021-01-05,Chhattisgarh,Bus,1
2021-01-05,Chhattisgarh,Others,5
2021-01-05,Delhi,2-Wheelers,71
2021-01-05,Delhi,3-Wheelers,18
2021-01-05,Delhi,4-Wheelers,6
2021-01-05,Delhi,Bus,0
2021-01-05,Delhi,Others,0
2021-01-05,Goa,2-Wheelers,52
2021-01-05,Goa,3-Wheelers,13
2021-01-05,Goa,4-Wheelers,9
2021-01-05,Goa,Bus,0
2021-01-05,Goa,Others,0
2021-01-05,Gujarat,2-Wheelers,0
2021-01-05,Gujarat,3-Wheelers,22
2021-01-05,Gujarat,4-Wheelers,18
2021-01-05,Gujarat,Bus,0
2021-01-05,Gujarat,Others,0
2021-01-05,Haryana,2-Wheelers,59
2021-01-05,Haryana,3-Wheelers,16
2021-01-05,Haryana,4-Wheelers,6
2021-01-05,Haryana,Bus,0
2021-01-05,Haryana,Others,5
2021-01-05,Himachal Pradesh,2-Wheelers,0
2021-01-05,Himachal Pradesh,3-Wheelers,16
2021-01-05,Himachal Pradesh,4-Wheelers,5
2021-01-05,Himachal Pradesh,Bus,2
2021-01-05,Himachal Pradesh,Others,4
2021-01-05,Jharkhand,2-Wheelers,0
2021-01-05,Jharkhand,3-Wheelers,14
2021-01-05,Jharkhand,4-Wheelers,4
2021-01-05,Jharkhand,Bus,0
2021-01-05,Jharkhand,Others,0
2021-01-05,Karnataka,2-Wheelers,45
2021-01-05,Karnataka,3-Wheelers,32
2021-01-05,Karnataka,4-Wheelers,17
2021-01-05,Karnataka,Bus,4
2021-01-05,Karnataka,Others,10
2021-01-05,Kerala,2-Wheelers,22
2021-01-05,Kerala,3-Wheelers,7
2021-01-05,Kerala,4-Wheelers,0
2021-01-05,Kerala,Bus,1
2021-01-05,Kerala,Others,0
2021-01-05,Madhya Pradesh,2-Wheelers,0
2021-01-05,Madhya Pradesh,3-Wheelers,11
2021-01-05,Madhya Pradesh,4-Wheelers,7
2021-01-05,Madhya Pradesh,Bus,1
2021-01-05,Madhya Pradesh,Others,6
2021-01-05,Maharashtra,2-Wheelers,58
2021-01-05,Maharashtra,3-Wheelers,20
2021-01-05,Maharashtra,4-Wheelers,20
2021-01-05,Maharashtra,Bus,0
2021-01-05,Maharashtra,Others,9
2021-01-05,Manipur,2-Wheelers,0
2021-01-05,Manipur,3-Wheelers,7
2021-01-05,Manipur,4-Wheelers,0
2021-01-05,Manipur,Bus,1
2021-01-05,Manipur,Others,5
2021-01-05,Meghalaya,2-Wheelers,0
2021-01-05,Meghalaya,3-Wheelers,13
2021-01-05,Meghalaya,4-Wheelers,7
2021-01-05,Meghalaya,Bus,0
2021-01-05,Meghalaya,Others,3
2021-01-05,Mizoram,2-Wheelers,0
2021-01-05,Mizoram,3-Wheelers,0
2021-01-05,Mizoram,4-Wheelers,9
2021-01-05,Mizoram,Bus,1
2021-01-05,Mizoram,Others,4
2021-01-05,Nagaland,2-Wheelers,0
2021-01-05,Nagaland,3-Wheelers,0
2021-01-05,Nagaland,4-Wheelers,5
2021-01-05,Nagaland,Bus,1
2021-01-05,Nagaland,Others,0
2021-01-05,Odisha,2-Wheelers,32
2021-01-05,Odisha,3-Wheelers,6
2021-01-05,Odisha,4-Wheelers,0
2021-01-05,Odisha,Bus,2
2021-01-05,Odisha,Others,3
2021-01-05,Puducherry,2-Wheelers,0
2021-01-05,Puducherry,3-Wheelers,16
2021-01-05,Puducherry,4-Wheelers,0
2021-01-05,Puducherry,Bus,0
2021-01-05,Puducherry,Others,4
2021-01-05,Punjab,2-Wheelers,24
2021-01-05,Punjab,3-Wheelers,6
2021-01-05,Punjab,4-Wheelers,0
2021-01-05,Punjab,Bus,0
2021-01-05,Punjab,Others,4
2021-01-05,Rajasthan,2-Wheelers,21
2021-01-05,Rajasthan,3-Wheelers,18
2021-01-05,Rajasthan,4-Wheelers,0
2021-01-05,Rajasthan,Bus,1
2021-01-05,Rajasthan,Others,0
2021-01-05,Sikkim,2-Wheelers,61
2021-01-05,Sikkim,3-Wheelers,11
2021-01-05,Sikkim,4-Wheelers,10
2021-01-05,Sikkim,Bus,0
2021-01-05,Sikkim,Others,3
2021-01-05,Tamil Nadu,2-Wheelers,69
2021-01-05,Tamil Nadu,3-Wheelers,10
2021-01-05,Tamil Nadu,4-Wheelers,0
2021-01-05,Tamil Nadu,Bus,0
2021-01-05,Tamil Nadu,Others,0
2021-01-05,Telangana,2-Wheelers,22
2021-01-05,Telangana,3-Wheelers,14
2021-01-05,Telangana,4-Wheelers,12
2021-01-05,Telangana,Bus,1
2021-01-05,Telangana,Others,5
2021-01-05,Tripura,2-Wheelers,57
2021-01-05,Tripura,3-Wheelers,0
2021-01-05,Tripura,4-Wheelers,10
2021-01-05,Tripura,Bus,1
2021-01-05,Tripura,Others,4
2021-01-05,Uttar Pradesh,2-Wheelers,0
2021-01-05,Uttar Pradesh,3-Wheelers,11
2021-01-05,Uttar Pradesh,4-Wheelers,10
2021-01-05,Uttar Pradesh,Bus,0
2021-01-05,Uttar Pradesh,Others,3
2021-01-05,Uttarakhand,2-Wheelers,20
2021-01-05,Uttarakhand,3-Wheelers,10
2021-01-05,Uttarakhand,4-Wheelers,5
2021-01-05,Uttarakhand,Bus,2
2021-01-05,Uttarakhand,Others,0
2021-01-05,West Bengal,2-Wheelers,40
2021-01-05,West Bengal,3-Wheelers,10
2021-01-05,West Bengal,4-Wheelers,6
2021-01-05,West Bengal,Bus,0
2021-01-05,West Bengal,Others,5
2021-01-06,Andhra Pradesh,2-Wheelers,39
2021-01-06,Andhra Pradesh,3-Wheelers,9
2021-01-06,Andhra Pradesh,4-Wheelers,0
2021-01-06,Andhra Pradesh,Bus,0
2021-01-06,Andhra Pradesh,Others,2
2021-01-06,Arunachal Pradesh,2-Wheelers,0
2021-01-06,Arunachal Pradesh,3-Wheelers,15
2021-01-06,Arunachal Pradesh,4-Wheelers,8
2021-01-06,Arunachal Pradesh,Bus,0
2021-01-06,Arunachal Pradesh,Others,0
2021-01-06,Assam,2-Wheelers,23
2021-01-06,Assam,3-Wheelers,6
2021-01-06,Assam,4-Wheelers,11
2021-01-06,Assam,Bus,0
2021-01-06,Assam,Others,2
2021-01-06,Bihar,2-Wheelers,29
2021-01-06,Bihar,3-Wheelers,0
2021-01-06,Bihar,4-Wheelers,5
2021-01-06,Bihar,Bus,2
2021-01-06,Bihar,Others,0
2021-01-06,Chandigarh,2-Wheelers,52
2021-01-06,Chandigarh,3-Wheelers,10
2021-01-06,Chandigarh,4-Wheelers,6
2021-01-06,Chandigarh,Bus,0
2021-01-06,Chandigarh,Others,2
2021-01-06,Chhattisgarh,2-Wheelers,0
2021-01-06,Chhattisgarh,3-Wheelers,0
2021-01-06,Chhattisgarh,4-Wheelers,6
2021-01-06,Chhattisgarh,Bus,0
2021-01-06,Chhattisgarh,Others,6
2021-01-06,Delhi,2-Wheelers,75
2021-01-06,Delhi,3-Wheelers,25
2021-01-06,Delhi,4-Wheelers,14
2021-01-06,Delhi,Bus,0
2021-01-06,Delhi,Others,0
2021-01-06,Goa,2-Wheelers,57
2021-01-06,Goa,3-Wheelers,18
2021-01-06,Goa,4-Wheelers,0
2021-01-06,Goa,Bus,2
2021-01-06,Goa,Others,4
2021-01-06,Gujarat,2-Wheelers,50
2021-01-06,Gujarat,3-Wheelers,23
2021-01-06,Gujarat,4-Wheelers,0
2021-01-06,Gujarat,Bus,1
2021-01-06,Gujarat,Others,0
2021-01-06,Haryana,2-Wheelers,0
2021-01-06,Haryana,3-Wheelers,0
2021-01-06,Haryana,4-Wheelers,9
2021-01-06,Haryana,Bus,2
2021-01-06,Haryana,Others,0
2021-01-06,Himachal Pradesh,2-Wheelers,44
2021-01-06,Himachal Pradesh,3-Wheelers,12
2021-01-06,Himachal Pradesh,4-Wheelers,12
2021-01-06,Himachal Pradesh,Bus,2
2021-01-06,Himachal Pradesh,Others,5
2021-01-06,Jharkhand,2-Wheelers,40
2021-01-06,Jharkhand,3-Wheelers,0
2021-01-06,Jharkhand,4-Wheelers,6
2021-01-06,Jharkhand,Bus,1
2021-01-06,Jharkhand,Others,0
2021-01-06,Karnataka,2-Wheelers,0
2021-01-06,Karnataka,3-Wheelers,24
2021-01-06,Karnataka,4-Wheelers,15
2021-01-06,Karnataka,Bus,1
2021-01-06,Karnataka,Others,9
2021-01-06,Kerala,2-Wheelers,0
2021-01-06,Kerala,3-Wheelers,7
2021-01-06,Kerala,4-Wheelers,9
2021-01-06,Kerala,Bus,0
2021-01-06,Kerala,Others,0
2021-01-06,Madhya Pradesh,2-Wheelers,55
2021-01-06,Madhya Pradesh,3-Wheelers,0
2021-01-06,Madhya Pradesh,4-Wheelers,0
2021-01-06,Madhya Pradesh,Bus,1
2021-01-06,Madhya Pradesh,Others,5
2021-01-06,Maharashtra,2-Wheelers,40
2021-01-06,Maharashtra,3-Wheelers,16
2021-01-06,Maharashtra,4-Wheelers,20
2021-01-06,Maharashtra,Bus,4
2021-01-06,Maharashtra,Others,7
2021-01-06,Manipur,2-Wheelers,55
2021-01-06,Manipur,3-Wheelers,16
2021-01-06,Manipur,4-Wheelers,5
2021-01-06,Manipur,Bus,1
2021-01-06,Manipur,Others,2
2021-01-06,Meghalaya,2-Wheelers,0
2021-01-06,Meghalaya,3-Wheelers,12
2021-01-06,Meghalaya,4-Wheelers,0
2021-01-06,Meghalaya,Bus,2
2021-01-06,Meghalaya,Others,4
2021-01-06,Mizoram,2-Wheelers,29
2021-01-06,Mizoram,3-Wheelers,12
2021-01-06,Mizoram,4-Wheelers,11
2021-01-06,Mizoram,Bus,0
2021-01-06,Mizoram,Others,4
2021-01-06,Nagaland,2-Wheelers,0
2021-01-06,Nagaland,3-Wheelers,10
2021-01-06,Nagaland,4-Wheelers,4
2021-01-06,Nagaland,Bus,1
2021-01-06,Nagaland,Others,5
2021-01-06,Odisha,2-Wheelers,0
2021-01-06,Odisha,3-Wheelers,9
2021-01-06,Odisha,4-Wheelers,5
2021-01-06,Odisha,Bus,0
2021-01-06,Odisha,Others,0
2021-01-06,Puducherry,2-Wheelers,27
2021-01-06,Puducherry,3-Wheelers,15
2021-01-06,Puducherry,4-Wheelers,4
2021-01-06,Puducherry,Bus,2
2021-01-06,Puducherry,Others,4
2021-01-06,Punjab,2-Wheelers,0
2021-01-06,Punjab,3-Wheelers,8
2021-01-06,Punjab,4-Wheelers,9
2021-01-06,Punjab,Bus,1
2021-01-06,Punjab,Others,4
2021-01-06,Rajasthan,2-Wheelers,51
2021-01-06,Rajasthan,3-Wheelers,8
2021-01-06,Rajasthan,4-Wheelers,10
2021-01-06,Rajasthan,Bus,0
2021-01-06,Rajasthan,Others,0
2021-01-06,Sikkim,2-Wheelers,27
2021-01-06,Sikkim,3-Wheelers,0
2021-01-06,Sikkim,4-Wheelers,8
2021-01-06,Sikkim,Bus,2
2021-01-06,Sikkim,Others,0
2021-01-06,Tamil Nadu,2-Wheelers,57
2021-01-06,Tamil Nadu,3-Wheelers,15
2021-01-06,Tamil Nadu,4-Wheelers,0
2021-01-06,Tamil Nadu,Bus,3
2021-01-06,Tamil Nadu,Others,0
2021-01-06,Telangana,2-Wheelers,40
2021-01-06,Telangana,3-Wheelers,18
2021-01-06,Telangana,4-Wheelers,10
2021-01-06,Telangana,Bus,2
2021-01-06,Telangana,Others,0
2021-01-06,Tripura,2-Wheelers,44
2021-01-06,Tripura,3-Wheelers,11
2021-01-06,Tripura,4-Wheelers,6
2021-01-06,Tripura,Bus,1
2021-01-06,Tripura,Others,0
2021-01-06,Uttar Pradesh,2-Wheelers,35
2021-01-06,Uttar Pradesh,3-Wheelers,16
2021-01-06,Uttar Pradesh,4-Wheelers,5
2021-01-06,Uttar Pradesh,Bus,0
2021-01-06,Uttar Pradesh,Others,7
2021-01-06,Uttarakhand,2-Wheelers,0
2021-01-06,Uttarakhand,3-Wheelers,14
2021-01-06,Uttarakhand,4-Wheelers,7
2021-01-06,Uttarakhand,Bus,1
2021-01-06,Uttarakhand,Others,5
2021-01-06,West Bengal,2-Wheelers,59
2021-01-06,West Bengal,3-Wheelers,10
2021-01-06,West Bengal,4-Wheelers,4
2021-01-06,West Bengal,Bus,2
2021-01-06,West Bengal,Others,4
2021-01-07,Andhra Pradesh,2-Wheelers,57
2021-01-07,Andhra Pradesh,3-Wheelers,9
2021-01-07,Andhra Pradesh,4-Wheelers,4
2021-01-07,Andhra Pradesh,Bus,0
2021-01-07,Andhra Pradesh,Others,2
2021-01-07,Arunachal Pradesh,2-Wheelers,20
2021-01-07,Arunachal Pradesh,3-Wheelers,15
2021-01-07,Arunachal Pradesh,4-Wheelers,10
2021-01-07,Arunachal Pradesh,Bus,2
2021-01-07,Arunachal Pradesh,Others,3
2021-01-07,Assam,2-Wheelers,0
2021-01-07,Assam,3-Wheelers,13
2021-01-07,Assam,4-Wheelers,0
2021-01-07,Assam,Bus,1
2021-01-07,Assam,Others,6
2021-01-07,Bihar,2-Wheelers,0
2021-01-07,Bihar,3-Wheelers,0
2021-01-07,Bihar,4-Wheelers,9
2021-01-07,Bihar,Bus,0
2021-01-07,Bihar,Others,0
2021-01-07,Chandigarh,2-Wheelers,0
2021-01-07,Chandigarh,3-Wheelers,7
2021-01-07,Chandigarh,4-Wheelers,5
2021-01-07,Chandigarh,Bus,2
2021-01-07,Chandigarh,Others,2
2021-01-07,Chhattisgarh,2-Wheelers,0
2021-01-07,Chhattisgarh,3-Wheelers,6
2021-01-07,Chhattisgarh,4-Wheelers,10
2021-01-07,Chhattisgarh,Bus,2
2021-01-07,Chhattisgarh,Others,0
2021-01-07,Delhi,2-Wheelers,66
2021-01-07,Delhi,3-Wheelers,14
2021-01-07,Delhi,4-Wheelers,9
2021-01-07,Delhi,Bus,2
2021-01-07,Delhi,Others,3
2021-01-07,Goa,2-Wheelers,37
2021-01-07,Goa,3-Wheelers,10
2021-01-07,Goa,4-Wheelers,0
2021-01-07,Goa,Bus,1
2021-01-07,Goa,Others,4
2021-01-07,Gujarat,2-Wheelers,64
2021-01-07,Gujarat,3-Wheelers,24
2021-01-07,Gujarat,4-Wheelers,16
2021-01-07,Gujarat,Bus,0
2021-01-07,Gujarat,Others,6
2021-01-07,Haryana,2-Wheelers,30
2021-01-07,Haryana,3-Wheelers,0
2021-01-07,Haryana,4-Wheelers,11
2021-01-07,Haryana,Bus,0
2021-01-07,Haryana,Others,4
2021-01-07,Himachal Pradesh,2-Wheelers,56
2021-01-07,Himachal Pradesh,3-Wheelers,13
2021-01-07,Himachal Pradesh,4-Wheelers,6
2021-01-07,Himachal Pradesh,Bus,0
2021-01-07,Himachal Pradesh,Others,3
2021-01-07,Jharkhand,2-Wheelers,22
2021-01-07,Jharkhand,3-Wheelers,12
2021-01-07,Jharkhand,4-Wheelers,11
2021-01-07,Jharkhand,Bus,1
2021-01-07,Jharkhand,Others,5
2021-01-07,Karnataka,2-Wheelers,47
2021-01-07,Karnataka,3-Wheelers,19
2021-01-07,Karnataka,4-Wheelers,0
2021-01-07,Karnataka,Bus,3
2021-01-07,Karnataka,Others,5
2021-01-07,Kerala,2-Wheelers,42
2021-01-07,Kerala,3-Wheelers,6
2021-01-07,Kerala,4-Wheelers,7
2021-01-07,Kerala,Bus,1
2021-01-07,Kerala,Others,3
2021-01-07,Madhya Pradesh,2-Wheelers,23
2021-01-07,Madhya Pradesh,3-Wheelers,14
2021-01-07,Madhya Pradesh,4-Wheelers,8
2021-01-07,Madhya Pradesh,Bus,0
2021-01-07,Madhya Pradesh,Others,4
2021-01-07,Maharashtra,2-Wheelers,99
2021-01-07,Maharashtra,3-Wheelers,0
2021-01-07,Maharashtra,4-Wheelers,11
2021-01-07,Maharashtra,Bus,0
2021-01-07,Maharashtra,Others,7
2021-01-07,Manipur,2-Wheelers,42
2021-01-07,Manipur,3-Wheelers,15
2021-01-07,Manipur,4-Wheelers,9
2021-01-07,Manipur,Bus,0
2021-01-07,Manipur,Others,4
2021-01-07,Meghalaya,2-Wheelers,0
2021-01-07,Meghalaya,3-Wheelers,6
2021-01-07,Meghalaya,4-Wheelers,7
2021-01-07,Meghalaya,Bus,1
2021-01-07,Meghalaya,Others,0
2021-01-07,Mizoram,2-Wheelers,33
2021-01-07,Mizoram,3-Wheelers,0
2021-01-07,Mizoram,4-Wheelers,0
2021-01-07,Mizoram,Bus,2
2021-01-07,Mizoram,Others,3
2021-01-07,Nagaland,2-Wheelers,0
2021-01-07,Nagaland,3-Wheelers,14
2021-01-07,Nagaland,4-Wheelers,6
2021-01-07,Nagaland,Bus,1
2021-01-07,Nagaland,Others,0
2021-01-07,Odisha,2-Wheelers,59
2021-01-07,Odisha,3-Wheelers,13
2021-01-07,Odisha,4-Wheelers,7
2021-01-07,Odisha,Bus,0
2021-01-07,Odisha,Others,4
2021-01-07,Puducherry,2-Wheelers,61
2021-01-07,Puducherry,3-Wheelers,10
2021-01-07,Puducherry,4-Wheelers,0
2021-01-07,Puducherry,Bus,1
2021-01-07,Puducherry,Others,4
2021-01-07,Punjab,2-Wheelers,0
2021-01-07,Punjab,3-Wheelers,16
2021-01-07,Punjab,4-Wheelers,11
2021-01-07,Punjab,Bus,1
2021-01-07,Punjab,Others,2
2021-01-07,Rajasthan,2-Wheelers,0
2021-01-07,Rajasthan,3-Wheelers,10
2021-01-07,Rajasthan,4-Wheelers,4
2021-01-07,Rajasthan,Bus,1
2021-01-07,Rajasthan,Others,3
2021-01-07,Sikkim,2-Wheelers,34
2021-01-07,Sikkim,3-Wheelers,14
2021-01-07,Sikkim,4-Wheelers,7
2021-01-07,Sikkim,Bus,1
2021-01-07,Sikkim,Others,3
2021-01-07,Tamil Nadu,2-Wheelers,36
2021-01-07,Tamil Nadu,3-Wheelers,10
2021-01-07,Tamil Nadu,4-Wheelers,8
2021-01-07,Tamil Nadu,Bus,1
2021-01-07,Tamil Nadu,Others,7
2021-01-07,Telangana,2-Wheelers,33
2021-01-07,Telangana,3-Wheelers,9
2021-01-07,Telangana,4-Wheelers,0
2021-01-07,Telangana,Bus,0
2021-01-07,Telangana,Others,3
2021-01-07,Tripura,2-Wheelers,45
2021-01-07,Tripura,3-Wheelers,0
2021-01-07,Tripura,4-Wheelers,6
2021-01-07,Tripura,Bus,1
2021-01-07,Tripura,Others,4
2021-01-07,Uttar Pradesh,2-Wheelers,64
2021-01-07,Uttar Pradesh,3-Wheelers,0
2021-01-07,Uttar Pradesh,4-Wheelers,0
2021-01-07,Uttar Pradesh,Bus,1
2021-01-07,Uttar Pradesh,Others,6
2021-01-07,Uttarakhand,2-Wheelers,0
2021-01-07,Uttarakhand,3-Wheelers,0
2021-01-07,Uttarakhand,4-Wheelers,10
2021-01-07,Uttarakhand,Bus,2
2021-01-07,Uttarakhand,Others,4
2021-01-07,West Bengal,2-Wheelers,24
2021-01-07,West Bengal,3-Wheelers,10
2021-01-07,West Bengal,4-Wheelers,9
2021-01-07,West Bengal,Bus,0
2021-01-07,West Bengal,Others,0
2021-01-08,Andhra Pradesh,2-Wheelers,58
2021-01-08,Andhra Pradesh,3-Wheelers,8
2021-01-08,Andhra Pradesh,4-Wheelers,12
2021-01-08,Andhra Pradesh,Bus,1
2021-01-08,Andhra Pradesh,Others,3
2021-01-08,Arunachal Pradesh,2-Wheelers,0
2021-01-08,Arunachal Pradesh,3-Wheelers,16
2021-01-08,Arunachal Pradesh,4-Wheelers,7
2021-01-08,Arunachal Pradesh,Bus,0
2021-01-08,Arunachal Pradesh,Others,0
2021-01-08,Assam,2-Wheelers,0
2021-01-08,Assam,3-Wheelers,15
2021-01-08,Assam,4-Wheelers,8
2021-01-08,Assam,Bus,2
2021-01-08,Assam,Others,2
2021-01-08,Bihar,2-Wheelers,31
2021-01-08,Bihar,3-Wheelers,14
2021-01-08,Bihar,4-Wheelers,11
2021-01-08,Bihar,Bus,0
2021-01-08,Bihar,Others,0
2021-01-08,Chandigarh,2-Wheelers,0
2021-01-08,Chandigarh,3-Wheelers,18
2021-01-08,Chandigarh,4-Wheelers,8
2021-01-08,Chandigarh,Bus,2
2021-01-08,Chandigarh,Others,5
2021-01-08,Chhattisgarh,2-Wheelers,0
2021-01-08,Chhattisgarh,3-Wheelers,17
2021-01-08,Chhattisgarh,4-Wheelers,6
2021-01-08,Chhattisgarh,Bus,0
2021-01-08,Chhattisgarh,Others,0
2021-01-08,Delhi,2-Wheelers,44
2021-01-08,Delhi,3-Wheelers,8
2021-01-08,Delhi,4-Wheelers,5
2021-01-08,Delhi,Bus,1
2021-01-08,Delhi,Others,4
2021-01-08,Goa,2-Wheelers,28
2021-01-08,Goa,3-Wheelers,6
2021-01-08,Goa,4-Wheelers,12
2021-01-08,Goa,Bus,0
2021-01-08,Goa,Others,3
2021-01-08,Gujarat,2-Wheelers,37
2021-01-08,Gujarat,3-Wheelers,24
2021-01-08,Gujarat,4-Wheelers,16
2021-01-08,Gujarat,Bus,0
2021-01-08,Gujarat,Others,8
2021-01-08,Haryana,2-Wheelers,62
2021-01-08,Haryana,3-Wheelers,0
2021-01-08,Haryana,4-Wheelers,11
2021-01-08,Haryana,Bus,1
2021-01-08,Haryana,Others,3
2021-01-08,Himachal Pradesh,2-Wheelers,46
2021-01-08,Himachal Pradesh,3-Wheelers,9
2021-01-08,Himachal Pradesh,4-Wheelers,0
2021-01-08,Himachal Pradesh,Bus,0
2021-01-08,Himachal Pradesh,Others,5
2021-01-08,Jharkhand,2-Wheelers,34
2021-01-08,Jharkhand,3-Wheelers,13
2021-01-08,Jharkhand,4-Wheelers,4
2021-01-08,Jharkhand,Bus,0
2021-01-08,Jharkhand,Others,6
2021-01-08,Karnataka,2-Wheelers,77
2021-01-08,Karnataka,3-Wheelers,0
2021-01-08,Karnataka,4-Wheelers,14
2021-01-08,Karnataka,Bus,3
2021-01-08,Karnataka,Others,9
2021-01-08,Kerala,2-Wheelers,29
2021-01-08,Kerala,3-Wheelers,0
2021-01-08,Kerala,4-Wheelers,4
2021-01-08,Kerala,Bus,1
2021-01-08,Kerala,Others,0
2021-01-08,Madhya Pradesh,2-Wheelers,44
2021-01-08,Madhya Pradesh,3-Wheelers,18
2021-01-08,Madhya Pradesh,4-Wheelers,0
2021-01-08,Madhya Pradesh,Bus,1
2021-01-08,Madhya Pradesh,Others,0
2021-01-08,Maharashtra,2-Wheelers,85
2021-01-08,Maharashtra,3-Wheelers,22
2021-01-08,Maharashtra,4-Wheelers,0
2021-01-08,Maharashtra,Bus,2
2021-01-08,Maharashtra,Others,0
2021-01-08,Manipur,2-Wheelers,0
2021-01-08,Manipur,3-Wheelers,7
2021-01-08,Manipur,4-Wheelers,0
2021-01-08,Manipur,Bus,0
2021-01-08,Manipur,Others,0
2021-01-08,Meghalaya,2-Wheelers,23
2021-01-08,Meghalaya,3-Wheelers,0
2021-01-08,Meghalaya,4-Wheelers,0
2021-01-08,Meghalaya,Bus,2
2021-01-08,Meghalaya,Others,3
2021-01-08,Mizoram,2-Wheelers,0
2021-01-08,Mizoram,3-Wheelers,9
2021-01-08,Mizoram,4-Wheelers,11
2021-01-08,Mizoram,Bus,1
2021-01-08,Mizoram,Others,0
2021-01-08,Nagaland,2-Wheelers,38
2021-01-08,Nagaland,3-Wheelers,17
2021-01-08,Nagaland,4-Wheelers,8
2021-01-08,Nagaland,Bus,1
2021-01-08,Nagaland,Others,0
2021-01-08,Odisha,2-Wheelers,30
2021-01-08,Odisha,3-Wheelers,18
2021-01-08,Odisha,4-Wheelers,6
2021-01-08,Odisha,Bus,0
2021-01-08,Odisha,Others,3
2021-01-08,Puducherry,2-Wheelers,37
2021-01-08,Puducherry,3-Wheelers,15
2021-01-08,Puducherry,4-Wheelers,6
2021-01-08,Puducherry,Bus,1
2021-01-08,Puducherry,Others,5
2021-01-08,Punjab,2-Wheelers,61
2021-01-08,Punjab,3-Wheelers,0
2021-01-08,Punjab,4-Wheelers,8
2021-01-08,Punjab,Bus,0
2021-01-08,Punjab,Others,4
2021-01-08,Rajasthan,2-Wheelers,45
2021-01-08,Rajasthan,3-Wheelers,17
2021-01-08,Rajasthan,4-Wheelers,0
2021-01-08,Rajasthan,Bus,1
2021-01-08,Rajasthan,Others,4
2021-01-08,Sikkim,2-Wheelers,25
2021-01-08,Sikkim,3-Wheelers,12
2021-01-08,Sikkim,4-Wheelers,6
2021-01-08,Sikkim,Bus,1
2021-01-08,Sikkim,Others,5
2021-01-08,Tamil Nadu,2-Wheelers,62
2021-01-08,Tamil Nadu,3-Wheelers,29
2021-01-08,Tamil Nadu,4-Wheelers,9
2021-01-08,Tamil Nadu,Bus,2
2021-01-08,Tamil Nadu,Others,9
2021-01-08,Telangana,2-Wheelers,34
2021-01-08,Telangana,3-Wheelers,12
2021-01-08,Telangana,4-Wheelers,4
2021-01-08,Telangana,Bus,0
2021-01-08,Telangana,Others,2
2021-01-08,Tripura,2-Wheelers,0
2021-01-08,Tripura,3-Wheelers,15
2021-01-08,Tripura,4-Wheelers,4
2021-01-08,Tripura,Bus,1
2021-01-08,Tripura,Others,2
2021-01-08,Uttar Pradesh,2-Wheelers,70
2021-01-08,Uttar Pradesh,3-Wheelers,22
2021-01-08,Uttar Pradesh,4-Wheelers,12
2021-01-08,Uttar Pradesh,Bus,1
2021-01-08,Uttar Pradesh,Others,7
2021-01-08,Uttarakhand,2-Wheelers,55
2021-01-08,Uttarakhand,3-Wheelers,12
2021-01-08,Uttarakhand,4-Wheelers,0
2021-01-08,Uttarakhand,Bus,1
2021-01-08,Uttarakhand,Others,0
2021-01-08,West Bengal,2-Wheelers,23
2021-01-08,West Bengal,3-Wheelers,9
2021-01-08,West Bengal,4-Wheelers,0
2021-01-08,West Bengal,Bus,0
2021-01-08,West Bengal,Others,0
2021-01-09,Andhra Pradesh,2-Wheelers,50
2021-01-09,Andhra Pradesh,3-Wheelers,11
2021-01-09,Andhra Pradesh,4-Wheelers,12
2021-01-09,Andhra Pradesh,Bus,2
2021-01-09,Andhra Pradesh,Others,3
2021-01-09,Arunachal Pradesh,2-Wheelers,0
2021-01-09,Arunachal Pradesh,3-Wheelers,8
2021-01-09,Arunachal Pradesh,4-Wheelers,10
2021-01-09,Arunachal Pradesh,Bus,1
2021-01-09,Arunachal Pradesh,Others,2
2021-01-09,Assam,2-Wheelers,0
2021-01-09,Assam,3-Wheelers,11
2021-01-09,Assam,4-Wheelers,5
2021-01-09,Assam,Bus,0
2021-01-09,Assam,Others,2
2021-01-09,Bihar,2-Wheelers,60
2021-01-09,Bihar,3-Wheelers,8
2021-01-09,Bihar,4-Wheelers,0
2021-01-09,Bihar,Bus,0
2021-01-09,Bihar,Others,0
2021-01-09,Chandigarh,2-Wheelers,50
2021-01-09,Chandigarh,3-Wheelers,8
2021-01-09,Chandigarh,4-Wheelers,4
2021-01-09,Chandigarh,Bus,0
2021-01-09,Chandigarh,Others,4
2021-01-09,Chhattisgarh,2-Wheelers,34
2021-01-09,Chhattisgarh,3-Wheelers,10
2021-01-09,Chhattisgarh,4-Wheelers,6
2021-01-09,Chhattisgarh,Bus,1
2021-01-09,Chhattisgarh,Others,4
2021-01-09,Delhi,2-Wheelers,31
2021-01-09,Delhi,3-Wheelers,22
2021-01-09,Delhi,4-Wheelers,17
2021-01-09,Delhi,Bus,0
